subject,course_num,days,start,end,building,room_number
CHEM,102,WF     ,1500,1550,Noyes Laboratory,300
CHEM,102,WF     ,1600,1650,Noyes Laboratory,300
CHEM,102,WF     ,900,1050,Noyes Laboratory,209
CHEM,102,WF     ,1100,1250,Chemistry Annex,152
CHEM,102,WF     ,1500,1550,Noyes Laboratory,204
CHEM,102,MW     ,1100,1150,Lincoln Hall,1002
CHEM,102,TR     ,1100,1150,Noyes Laboratory,217
CHEM,102,none,0,0,none,none
CHEM,102,MW     ,1000,1050,none,none
CHEM,103,none,0,0,none,none
CHEM,103,M      ,1200,1350,Chemistry Annex,1006
CHEM,103,M      ,1200,1350,Chemistry Annex,1007
CHEM,103,M      ,1400,1550,Chemistry Annex,1006
CHEM,103,M      ,1400,1550,Chemistry Annex,1007
CHEM,103,M      ,1600,1750,Chemistry Annex,1006
CHEM,103,M      ,1600,1750,Chemistry Annex,1007
CHEM,103,T      ,800,950,Chemistry Annex,1006
CHEM,103,T      ,800,950,Chemistry Annex,1007
CHEM,103,T      ,1000,1150,Chemistry Annex,1006
CHEM,103,T      ,1000,1150,Chemistry Annex,1007
CHEM,103,T      ,1200,1350,Chemistry Annex,1006
CHEM,103,T      ,1200,1350,Chemistry Annex,1007
CHEM,103,T      ,1400,1550,Chemistry Annex,1006
CHEM,103,T      ,1400,1550,Chemistry Annex,1007
CHEM,103,T      ,1600,1750,Chemistry Annex,1006
CHEM,103,T      ,1600,1750,Chemistry Annex,1007
CHEM,103,W      ,1000,1150,Chemistry Annex,1006
CHEM,103,W      ,1000,1150,Chemistry Annex,1007
CHEM,103,W      ,1200,1350,Chemistry Annex,1006
CHEM,103,W      ,1200,1350,Chemistry Annex,1007
CHEM,103,W      ,1400,1550,Chemistry Annex,1006
CHEM,103,W      ,1400,1550,Chemistry Annex,1007
CHEM,103,W      ,1600,1750,Chemistry Annex,1006
CHEM,103,W      ,1600,1750,Chemistry Annex,1007
CHEM,103,R      ,800,950,Chemistry Annex,1006
CHEM,103,R      ,800,950,Chemistry Annex,1007
CHEM,103,R      ,1000,1150,Chemistry Annex,1006
CHEM,103,R      ,1000,1150,Chemistry Annex,1007
CHEM,103,R      ,1200,1350,Chemistry Annex,1006
CHEM,103,R      ,1200,1350,Chemistry Annex,1007
CHEM,103,R      ,1400,1550,Chemistry Annex,1006
CHEM,103,R      ,1400,1550,Chemistry Annex,1007
CHEM,103,R      ,1600,1750,Chemistry Annex,1006
CHEM,103,R      ,1600,1750,Chemistry Annex,1007
CHEM,103,F      ,800,950,Chemistry Annex,1006
CHEM,103,F      ,800,950,Chemistry Annex,1007
CHEM,103,F      ,1000,1150,Chemistry Annex,1006
CHEM,103,F      ,1000,1150,Chemistry Annex,1007
CHEM,103,F      ,1200,1350,Chemistry Annex,1006
CHEM,103,F      ,1200,1350,Chemistry Annex,1007
CHEM,103,F      ,1400,1550,Chemistry Annex,1006
CHEM,103,F      ,1400,1550,Chemistry Annex,1007
CHEM,104,MWF    ,1400,1450,Noyes Laboratory,100
CHEM,104,T      ,800,850,Noyes Laboratory,300
CHEM,104,T      ,900,950,Noyes Laboratory,300
CHEM,104,T      ,1000,1050,Noyes Laboratory,300
CHEM,104,T      ,1100,1150,Noyes Laboratory,300
CHEM,104,T      ,1200,1250,Noyes Laboratory,300
CHEM,104,T      ,1300,1350,Noyes Laboratory,300
CHEM,104,T      ,1400,1450,Noyes Laboratory,300
CHEM,104,T      ,1600,1650,Noyes Laboratory,300
CHEM,104,R      ,800,850,Noyes Laboratory,300
CHEM,104,R      ,1100,1150,Noyes Laboratory,300
CHEM,104,R      ,1200,1250,Noyes Laboratory,300
CHEM,104,R      ,1300,1350,Noyes Laboratory,300
CHEM,104,R      ,1600,1650,Noyes Laboratory,300
CHEM,104,TR     ,1300,1450,Noyes Laboratory,300A
CHEM,104,MWF    ,1100,1150,Noyes Laboratory,100
CHEM,104,T      ,900,950,Noyes Laboratory,304
CHEM,104,R      ,900,950,Noyes Laboratory,304
CHEM,104,T      ,1000,1050,Noyes Laboratory,304
CHEM,104,T      ,1100,1150,Noyes Laboratory,304
CHEM,104,T      ,1200,1250,Noyes Laboratory,304
CHEM,104,T      ,1300,1350,Noyes Laboratory,304
CHEM,104,T      ,1400,1450,Noyes Laboratory,304
CHEM,104,R      ,1000,1050,Noyes Laboratory,304
CHEM,104,R      ,1100,1150,Noyes Laboratory,304
CHEM,104,R      ,1200,1250,Noyes Laboratory,304
CHEM,104,R      ,1300,1350,Noyes Laboratory,304
CHEM,104,R      ,1400,1450,Noyes Laboratory,304
CHEM,104,TR     ,1100,1250,Noyes Laboratory,300A
CHEM,104,TR     ,1300,1450,Noyes Laboratory,209
CHEM,104,MWF    ,900,950,Noyes Laboratory,100
CHEM,104,R      ,900,950,Noyes Laboratory,303
CHEM,104,T      ,900,950,Noyes Laboratory,303
CHEM,104,T      ,1000,1050,Noyes Laboratory,303
CHEM,104,T      ,1100,1150,Noyes Laboratory,303
CHEM,104,T      ,1200,1250,Noyes Laboratory,303
CHEM,104,T      ,1300,1350,Noyes Laboratory,303
CHEM,104,T      ,1400,1450,Noyes Laboratory,303
CHEM,104,R      ,1000,1050,Noyes Laboratory,303
CHEM,104,R      ,1100,1150,Noyes Laboratory,303
CHEM,104,R      ,1200,1250,Noyes Laboratory,303
CHEM,104,R      ,1300,1350,Noyes Laboratory,303
CHEM,104,R      ,1400,1450,Noyes Laboratory,303
CHEM,104,TR     ,1100,1250,Chemistry Annex,152
CHEM,104,TR     ,900,1050,Noyes Laboratory,300A
CHEM,104,MWF    ,1300,1350,Noyes Laboratory,100
CHEM,104,T      ,900,950,Noyes Laboratory,204
CHEM,104,T      ,1000,1050,Noyes Laboratory,204
CHEM,104,T      ,1100,1150,Noyes Laboratory,204
CHEM,104,T      ,1200,1250,Noyes Laboratory,204
CHEM,104,T      ,1300,1350,Noyes Laboratory,204
CHEM,104,T      ,1400,1450,Noyes Laboratory,204
CHEM,104,R      ,900,950,Noyes Laboratory,204
CHEM,104,R      ,1000,1050,Noyes Laboratory,204
CHEM,104,R      ,1100,1150,Noyes Laboratory,204
CHEM,104,R      ,1200,1250,Noyes Laboratory,204
CHEM,104,R      ,1300,1350,Noyes Laboratory,204
CHEM,104,R      ,1500,1550,Noyes Laboratory,204
CHEM,104,R      ,1600,1650,Noyes Laboratory,204
CHEM,104,TR     ,1500,1650,Noyes Laboratory,209
CHEM,105,none,0,0,none,none
CHEM,105,M      ,1600,1750,Chemistry Annex,006
CHEM,105,M      ,1800,1950,Chemistry Annex,2006
CHEM,105,T      ,1800,1950,Chemistry Annex,2006
CHEM,105,T      ,1600,1750,Chemistry Annex,006
CHEM,105,M      ,1200,1350,Chemistry Annex,2006
CHEM,105,M      ,1200,1350,Chemistry Annex,2007
CHEM,105,M      ,1400,1550,Chemistry Annex,2006
CHEM,105,M      ,1400,1550,Chemistry Annex,2007
CHEM,105,M      ,1600,1750,Chemistry Annex,2006
CHEM,105,M      ,1600,1750,Chemistry Annex,2007
CHEM,105,T      ,800,950,Chemistry Annex,2006
CHEM,105,T      ,800,950,Chemistry Annex,2007
CHEM,105,T      ,1000,1150,Chemistry Annex,2006
CHEM,105,T      ,1000,1150,Chemistry Annex,2007
CHEM,105,T      ,1200,1350,Chemistry Annex,2006
CHEM,105,T      ,1200,1350,Chemistry Annex,2007
CHEM,105,T      ,1400,1550,Chemistry Annex,2006
CHEM,105,T      ,1400,1550,Chemistry Annex,2007
CHEM,105,T      ,1600,1750,Chemistry Annex,2006
CHEM,105,T      ,1600,1750,Chemistry Annex,2007
CHEM,105,W      ,800,950,Chemistry Annex,2006
CHEM,105,W      ,800,950,Chemistry Annex,2007
CHEM,105,W      ,1000,1150,Chemistry Annex,2006
CHEM,105,W      ,1000,1150,Chemistry Annex,2007
CHEM,105,W      ,1200,1350,Chemistry Annex,2006
CHEM,105,W      ,1200,1350,Chemistry Annex,2007
CHEM,105,W      ,1400,1550,Chemistry Annex,2006
CHEM,105,W      ,1400,1550,Chemistry Annex,2007
CHEM,105,W      ,1600,1750,Chemistry Annex,2006
CHEM,105,W      ,1600,1750,Chemistry Annex,2007
CHEM,105,R      ,800,950,Chemistry Annex,2006
CHEM,105,R      ,800,950,Chemistry Annex,2007
CHEM,105,R      ,1000,1150,Chemistry Annex,2006
CHEM,105,R      ,1000,1150,Chemistry Annex,2007
CHEM,105,R      ,1200,1350,Chemistry Annex,2006
CHEM,105,R      ,1200,1350,Chemistry Annex,2007
CHEM,105,R      ,1400,1550,Chemistry Annex,2006
CHEM,105,R      ,1400,1550,Chemistry Annex,2007
CHEM,105,R      ,1600,1750,Chemistry Annex,2006
CHEM,105,R      ,1600,1750,Chemistry Annex,2007
CHEM,105,F      ,800,950,Chemistry Annex,2006
CHEM,105,F      ,800,950,Chemistry Annex,2007
CHEM,105,F      ,1000,1150,Chemistry Annex,2006
CHEM,105,F      ,1000,1150,Chemistry Annex,2007
CHEM,105,F      ,1200,1350,Chemistry Annex,2006
CHEM,105,F      ,1200,1350,Chemistry Annex,2007
CHEM,105,F      ,1400,1550,Chemistry Annex,2006
CHEM,105,F      ,1400,1550,Chemistry Annex,2007
CHEM,108,none,0,0,none,none
CHEM,197,none,0,0,none,none
CHEM,197,none,0,0,none,none
CHEM,199,W      ,1500,1650,Noyes Laboratory,209
CHEM,199,W      ,1300,1450,Noyes Laboratory,209
CHEM,199,T      ,1500,1650,Noyes Laboratory,300A
CHEM,199,none,0,0,none,none
CHEM,199,none,0,0,none,none
CHEM,199,T      ,1300,1450,Chemistry Annex,152
CHEM,199,T      ,1500,1650,Chemistry Annex,152
CHEM,199,M      ,1600,1750,Noyes Laboratory,209
CHEM,199,M      ,1300,1450,Chemistry Annex,152
CHEM,199,M      ,1100,1250,Chemistry Annex,152
CHEM,199,M      ,1700,1850,Chemistry Annex,152
CHEM,199,W      ,1700,1850,Chemistry Annex,152
CHEM,199,T      ,1500,1550,Noyes Laboratory,204
CHEM,204,MWF    ,1000,1050,Noyes Laboratory,100
CHEM,204,T      ,1100,1150,Noyes Laboratory,203
CHEM,204,T      ,1300,1350,Noyes Laboratory,203
CHEM,204,T      ,1400,1450,Noyes Laboratory,203
CHEM,204,R      ,900,950,Noyes Laboratory,203
CHEM,204,R      ,1100,1150,Noyes Laboratory,203
CHEM,204,R      ,1300,1350,Noyes Laboratory,203
CHEM,204,TR     ,900,1050,Chemistry Annex,152
CHEM,205,W      ,1300,1650,Chemistry Annex,3026
CHEM,205,W      ,1300,1650,Chemistry Annex,3026
CHEM,205,R      ,1300,1650,Chemistry Annex,3026
CHEM,205,F      ,1300,1650,Chemistry Annex,3026
CHEM,205,F      ,1300,1650,Chemistry Annex,3026
CHEM,205,T      ,1200,1250,Noyes Laboratory,100
CHEM,205,T      ,1300,1650,Chemistry Annex,3026
CHEM,205,M      ,1300,1650,Chemistry Annex,3026
CHEM,205,R      ,1200,1250,Noyes Laboratory,100
CHEM,232,MWF    ,800,850,Campus Instructional Facility,3039
CHEM,232,MWF    ,1500,1550,Noyes Laboratory,100
CHEM,232,T      ,900,950,Chemistry Annex,2012
CHEM,232,T      ,1000,1050,Chemistry Annex,2012
CHEM,232,T      ,1100,1150,Chemistry Annex,2012
CHEM,232,T      ,1200,1250,Chemistry Annex,2012
CHEM,232,T      ,1300,1350,Chemistry Annex,2012
CHEM,232,T      ,1400,1450,Chemistry Annex,2012
CHEM,232,T      ,1500,1550,Chemistry Annex,2012
CHEM,232,T      ,800,850,Chemistry Annex,2012
CHEM,232,R      ,900,950,Chemistry Annex,2012
CHEM,232,R      ,1000,1050,Chemistry Annex,2012
CHEM,232,R      ,1100,1150,Chemistry Annex,2012
CHEM,232,R      ,1200,1250,Chemistry Annex,2012
CHEM,232,R      ,1300,1350,Chemistry Annex,2012
CHEM,232,R      ,1400,1450,Chemistry Annex,2012
CHEM,232,R      ,1500,1550,Chemistry Annex,2012
CHEM,232,R      ,800,850,Chemistry Annex,2012
CHEM,232,T      ,800,850,Noyes Laboratory,203
CHEM,232,T      ,900,950,Noyes Laboratory,203
CHEM,232,R      ,1400,1450,Noyes Laboratory,203
CHEM,232,R      ,1500,1550,Noyes Laboratory,203
CHEM,232,none,0,0,none,none
CHEM,232,MWF    ,1200,1250,none,none
CHEM,232,none,0,0,none,none
CHEM,233,F      ,1300,1650,Noyes Laboratory,255
CHEM,233,F      ,1300,1650,Noyes Laboratory,256
